date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jan%202022%2009:15:35%20GMT	http://www.mavala.in/robots.txt		(from )
14:45:42	1650/1650	---M-Z	200	added ('OK')	text/html	date:Tue,%2006%20Dec%202016%2009:46:34%20GMT	http://www.mavala.in/	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/index.html	(from )
14:45:43	13793/13793	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2006:04:32%20GMT	http://www.mavala.in/home/index.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/index.html	(from http://www.mavala.in/)
14:46:25	1056013/1056013	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202016%2009:45:30%20GMT	http://www.mavala.in/home/images/homepage_final.png	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/homepage_final.png	(from http://www.mavala.in/)
14:46:39	114323/114323	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202014%2011:41:20%20GMT	http://www.mavala.in/home/gallery02.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/gallery02.jpg	(from http://www.mavala.in/home/index.html)
14:46:40	100762/100762	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202014%2011:41:08%20GMT	http://www.mavala.in/home/gallery03.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/gallery03.jpg	(from http://www.mavala.in/home/index.html)
14:46:49	127729/127729	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202014%2011:40:42%20GMT	http://www.mavala.in/home/gallery05.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/gallery05.jpg	(from http://www.mavala.in/home/index.html)
14:46:50	144604/144604	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Jan%202015%2008:24:08%20GMT	http://www.mavala.in/home/gallery04.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/gallery04.jpg	(from http://www.mavala.in/home/index.html)
14:46:51	9805/9805	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2009:49:58%20GMT	http://www.mavala.in/home/images/banner_01.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/banner_01.jpg	(from http://www.mavala.in/home/index.html)
14:46:53	85286/85286	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Dec%202014%2022:17:20%20GMT	http://www.mavala.in/home/gallery06.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/gallery06.jpg	(from http://www.mavala.in/home/index.html)
14:46:53	18434/18434	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2009:50:24%20GMT	http://www.mavala.in/home/images/banner_02.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/banner_02.jpg	(from http://www.mavala.in/home/index.html)
14:46:54	1237/1237	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:01:20%20GMT	http://www.mavala.in/home/images/button_bar_left.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_bar_left.jpg	(from http://www.mavala.in/home/index.html)
14:46:54	22886/22886	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2009:50:44%20GMT	http://www.mavala.in/home/images/banner_03.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/banner_03.jpg	(from http://www.mavala.in/home/index.html)
14:46:55	2539/2539	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:02:14%20GMT	http://www.mavala.in/home/images/button_01.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_01.jpg	(from http://www.mavala.in/home/index.html)
14:46:55	14458/14458	---M-Z	200	added ('OK')	text/html	date:Tue,%2001%20Dec%202015%2009:29:46%20GMT	http://www.mavala.in/home/manogat.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/manogat.html	(from http://www.mavala.in/home/index.html)
14:46:55	2265/2265	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:02:40%20GMT	http://www.mavala.in/home/images/button_02.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_02.jpg	(from http://www.mavala.in/home/index.html)
14:46:55	11141/11141	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202015%2006:01:44%20GMT	http://www.mavala.in/home/shivkarya.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/shivkarya.html	(from http://www.mavala.in/home/index.html)
14:46:56	16082/16082	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Dec%202016%2009:53:00%20GMT	http://www.mavala.in/home/images/banner_04.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/banner_04.jpg	(from http://www.mavala.in/home/index.html)
14:46:56	2302/2302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:02:54%20GMT	http://www.mavala.in/home/images/button_03.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_03.jpg	(from http://www.mavala.in/home/index.html)
14:46:56	109436/109436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Dec%202014%2011:39:48%20GMT	http://www.mavala.in/home/gallery01.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/gallery01.jpg	(from http://www.mavala.in/home/index.html)
14:46:56	19088/19088	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202015%2006:02:04%20GMT	http://www.mavala.in/home/uddishte.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/uddishte.html	(from http://www.mavala.in/home/index.html)
14:46:56	3886/3886	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:03:08%20GMT	http://www.mavala.in/home/images/button_04.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_04.jpg	(from http://www.mavala.in/home/index.html)
14:46:57	13707/13707	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2006:05:58%20GMT	http://www.mavala.in/home/pudhil_mohim.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/pudhil_mohim.html	(from http://www.mavala.in/home/index.html)
14:46:57	3140/3140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:03:20%20GMT	http://www.mavala.in/home/images/button_05.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_05.jpg	(from http://www.mavala.in/home/index.html)
14:46:57	62515/62515	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202019%2011:02:08%20GMT	http://www.mavala.in/home/kshanachitre.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/kshanachitre.html	(from http://www.mavala.in/home/index.html)
14:46:58	2365/2365	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:03:34%20GMT	http://www.mavala.in/home/images/button_06.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_06.jpg	(from http://www.mavala.in/home/index.html)
14:46:58	9694/9694	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202015%2006:00:36%20GMT	http://www.mavala.in/home/chitrafit.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/chitrafit.html	(from http://www.mavala.in/home/index.html)
14:46:58	2355/2355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Jan%202017%2011:31:02%20GMT	http://www.mavala.in/home/images/button_07.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_07.jpg	(from http://www.mavala.in/home/index.html)
14:46:59	20509/20509	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202015%2006:01:56%20GMT	http://www.mavala.in/home/sabhasad.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/sabhasad.html	(from http://www.mavala.in/home/index.html)
14:46:59	3602/3602	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:04:02%20GMT	http://www.mavala.in/home/images/button_08.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_08.jpg	(from http://www.mavala.in/home/index.html)
14:47:00	14366/14366	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Mar%202020%2005:55:16%20GMT	http://www.mavala.in/home/sampark.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/sampark.html	(from http://www.mavala.in/home/index.html)
14:47:00	2400/2400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:04:18%20GMT	http://www.mavala.in/home/images/button_09.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_09.jpg	(from http://www.mavala.in/home/index.html)
14:47:00	1037/1037	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Apr%202015%2006:04:32%20GMT	http://www.mavala.in/home/images/button_bar_right.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/button_bar_right.jpg	(from http://www.mavala.in/home/index.html)
14:47:00	8026/8026	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202014%2007:22:42%20GMT	http://www.mavala.in/home/images/midbar.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/midbar.jpg	(from http://www.mavala.in/home/index.html)
14:47:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Jan%202022%2009:16:54%20GMT	http://www.mavala.in/home/images/datescript.js	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/datescript.js	(from http://www.mavala.in/home/index.html)
14:47:01	598/598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202014%2007:15:34%20GMT	http://www.mavala.in/home/images/bg.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/bg.jpg	(from http://www.mavala.in/home/index.html)
14:47:01	1448/1448	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202014%2008:09:22%20GMT	http://www.mavala.in/home/images/left_repeat.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/left_repeat.jpg	(from http://www.mavala.in/home/index.html)
14:47:01	6846/6846	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202014%2008:07:18%20GMT	http://www.mavala.in/home/images/left_bar.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/left_bar.jpg	(from http://www.mavala.in/home/index.html)
14:47:02	15498/15498	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2006:04:17%20GMT	http://www.mavala.in/home/images/mission.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/mission.jpg	(from http://www.mavala.in/home/index.html)
14:47:02	1333/1333	---M--	200	added ('OK')	image/gif	date:Wed,%2014%20Aug%202019%2008:49:31%20GMT	http://www.mavala.in/home/images/arrow_moving.gif	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/arrow_moving.gif	(from http://www.mavala.in/home/index.html)
14:47:02	1391/1391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202014%2008:09:54%20GMT	http://www.mavala.in/home/images/right_repeat.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/right_repeat.jpg	(from http://www.mavala.in/home/index.html)
14:47:03	6157/6157	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202014%2008:07:40%20GMT	http://www.mavala.in/home/images/right_bar.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/right_bar.jpg	(from http://www.mavala.in/home/index.html)
14:47:03	9036/9036	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jan%202015%2010:08:34%20GMT	http://www.mavala.in/home/images/endbar_01.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/endbar_01.jpg	(from http://www.mavala.in/home/index.html)
14:47:03	14053/14053	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Jan%202015%2010:08:50%20GMT	http://www.mavala.in/home/images/endbar_02.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/endbar_02.jpg	(from http://www.mavala.in/home/index.html)
14:47:04	3105/3105	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Dec%202014%2011:39:26%20GMT	http://www.mavala.in/home/images/manogat_3.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/manogat_3.jpg	(from http://www.mavala.in/home/manogat.html)
14:47:05	3913/3913	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Dec%202014%2011:43:52%20GMT	http://www.mavala.in/home/images/shivkarya.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/shivkarya.jpg	(from http://www.mavala.in/home/shivkarya.html)
14:47:05	18912/18912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Dec%202015%2009:27:48%20GMT	http://www.mavala.in/home/images/sachin.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/sachin.jpg	(from http://www.mavala.in/home/manogat.html)
14:47:05	11408/11408	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Jan%202015%2009:49:06%20GMT	http://www.mavala.in/home/images/raje-03.png	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/raje-03.png	(from http://www.mavala.in/home/shivkarya.html)
14:47:05	4489/4489	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Dec%202014%2011:45:08%20GMT	http://www.mavala.in/home/images/uddishte.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/uddishte.jpg	(from http://www.mavala.in/home/uddishte.html)
14:47:05	4203/4203	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Dec%202014%2011:47:26%20GMT	http://www.mavala.in/home/images/pudhil_mohim.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/pudhil_mohim.jpg	(from http://www.mavala.in/home/pudhil_mohim.html)
14:47:06	28446/28446	---M-Z	200	added ('OK')	text/html	date:Wed,%2006%20Nov%202019%2010:44:20%20GMT	http://www.mavala.in/home/2019_bhaubij_jawhar.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_bhaubij_jawhar.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:06	3844/3844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Dec%202014%2011:48:56%20GMT	http://www.mavala.in/home/images/kshanchitre.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/kshanchitre.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:07	17299/17299	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2006:54:15%20GMT	http://www.mavala.in/home/2019_sindhudurg_biskit_vatap.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_sindhudurg_biskit_vatap.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:07	31460/31460	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Oct%202019%2006:54:18%20GMT	http://www.mavala.in/home/2019_satara_shaley_vatap.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_satara_shaley_vatap.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:10	23183/23183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202019%2011:01:41%20GMT	http://www.mavala.in/home/images/53.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/53.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:10	20607/20607	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202019%2007:33:48%20GMT	http://www.mavala.in/home/images/52.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/52.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:11	28760/28760	---M-Z	200	added ('OK')	text/html	date:Wed,%2014%20Aug%202019%2008:47:57%20GMT	http://www.mavala.in/home/2019_palghar_shaley_vatap.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_palghar_shaley_vatap.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:11	23416/23416	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202019%2007:33:50%20GMT	http://www.mavala.in/home/images/50.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/50.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:12	15825/15825	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20Jul%202019%2011:01:15%20GMT	http://www.mavala.in/home/2019_sharad_ponkshe_bhet.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_sharad_ponkshe_bhet.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:13	55277/55277	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Nov%202019%2006:04:18%20GMT	http://www.mavala.in/home/images/mission02.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/mission02.jpg	(from http://www.mavala.in/home/pudhil_mohim.html)
14:47:13	38110/38110	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Jul%202019%2008:39:03%20GMT	http://www.mavala.in/home/2019_murbad_shaley_vatap.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_murbad_shaley_vatap.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:14	22293/22293	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Oct%202019%2007:33:49%20GMT	http://www.mavala.in/home/images/51.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/51.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:14	20054/20054	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Aug%202019%2008:49:33%20GMT	http://www.mavala.in/home/images/49.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/49.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:14	23408/23408	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202019%2006:04:43%20GMT	http://www.mavala.in/home/2019_varkari_seva.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2019_varkari_seva.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:15	27762/27762	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Jan%202019%2009:46:45%20GMT	http://www.mavala.in/home/2018_pratapgad_dipostav.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2018_pratapgad_dipostav.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:15	21874/21874	---M--	200	added ('OK')	image/jpeg	date:Wed,%2014%20Aug%202019%2008:49:35%20GMT	http://www.mavala.in/home/images/48.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/48.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:16	24103/24103	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2011:49:53%20GMT	http://www.mavala.in/home/2018_ghodbander.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2018_ghodbander.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:17	11247/11247	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Jan%202019%2009:46:34%20GMT	http://www.mavala.in/home/images/45.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/45.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:17	19756/19756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Jul%202019%2008:37:42%20GMT	http://www.mavala.in/home/images/47.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/47.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:17	30051/30051	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Oct%202018%2011:49:55%20GMT	http://www.mavala.in/home/2018_vasai_mohim.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2018_vasai_mohim.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:18	19911/19911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jul%202019%2006:06:12%20GMT	http://www.mavala.in/home/images/46.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/46.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:18	19975/19975	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Aug%202018%2011:18:24%20GMT	http://www.mavala.in/home/2018_sambhajiraje_bhet.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2018_sambhajiraje_bhet.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:18	28950/28950	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Aug%202018%2011:18:27%20GMT	http://www.mavala.in/home/2018_murbad_shaley_vatap.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2018_murbad_shaley_vatap.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:19	20033/20033	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Oct%202018%2011:50:14%20GMT	http://www.mavala.in/home/images/44.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/44.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:19	27809/27809	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Aug%202018%2011:18:26%20GMT	http://www.mavala.in/home/2018_varkari_seva.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2018_varkari_seva.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:21	23961/23961	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Oct%202018%2011:50:15%20GMT	http://www.mavala.in/home/images/43.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/43.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:21	20694/20694	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Aug%202018%2011:57:54%20GMT	http://www.mavala.in/home/images/42.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/42.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:22	20630/20630	---M-Z	200	added ('OK')	text/html	date:Thu,%2028%20Sep%202017%2007:03:28%20GMT	http://www.mavala.in/home/2017_girgaon_chowpaty.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2017_girgaon_chowpaty.html	(from http://www.mavala.in/home/kshanachitre.html)
14:47:22	24049/24049	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Aug%202018%2011:57:55%20GMT	http://www.mavala.in/home/images/40.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/40.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:22	21802/21802	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Aug%202018%2011:57:55%20GMT	http://www.mavala.in/home/images/41.jpg	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/images/41.jpg	(from http://www.mavala.in/home/kshanachitre.html)
14:47:23	26953/26953	---M-Z	200	added ('OK')	text/html	date:Sat,%2022%20Jul%202017%2010:55:38%20GMT	http://www.mavala.in/home/2017_murbad_shaley_vatap.html	C:/Users/phoenix%20computer/Desktop/setu%20code%20html/New%20folder%20(2)/mayur2/www.mavala.in/home/2017_murbad_shaley_vatap.html	(from http://www.mavala.in/home/kshanachitre.html)
